Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.21735E-4,52.516748111,0.65128341,0.051440534,0.483870968,0.333333333
3.25323E-4,52.7755945,0.655355563,0.050643007,0.483870968,0.333333333
3.30236E-4,53.005458252,0.660856203,0.04994517,0.483870968,0.333333333
3.3254E-4,53.270834855,0.66340489,0.049147642,0.483870968,0.333333333
3.34253E-4,53.504522623,0.665288008,0.048449806,0.483870968,0.333333333
3.40018E-4,53.774592397,0.671546972,0.047652278,0.516129032,0.333333333
3.44545E-4,54.013873539,0.67638007,0.046954441,0.516129032,0.333333333
3.47625E-4,54.256330489,0.679627028,0.046256605,0.516129032,0.333333333
3.52583E-4,54.501898868,0.684785962,0.045558768,0.516129032,0.333333333
3.59192E-4,54.751361681,0.691534346,0.044860931,0.516129032,0.333333333
3.63117E-4,55.004557798,0.695473761,0.044163094,0.516129032,0.333333333
3.72229E-4,55.262687234,0.704425488,0.043465258,0.516129032,0.333333333
3.74809E-4,55.524475626,0.706912107,0.042767421,0.516129032,0.333333333
3.81728E-4,55.751493174,0.713477356,0.042169275,0.516129032,0.333333333
3.85441E-4,56.020947912,0.716939806,0.041471439,0.516129032,0.333333333
3.94801E-4,56.255749672,0.725483527,0.040873293,0.516129032,0.333333333
3.99749E-4,56.534489258,0.729895617,0.040175456,0.516129032,0.333333333
4.02454E-4,56.775366365,0.732277243,0.03957731,0.516129032,0.333333333
4.07734E-4,57.017960899,0.736865893,0.038979165,0.516129032,0.333333333
4.10705E-4,57.263827461,0.739413545,0.038381019,0.516129032,0.333333333
4.19093E-4,57.513310961,0.746472841,0.037782873,0.548387097,0.333333333
4.25041E-4,57.767249474,0.751363398,0.037184727,0.548387097,0.333333333
4.34422E-4,58.026216835,0.758884748,0.036586582,0.548387097,0.333333333
4.39722E-4,58.288588585,0.763033214,0.035988436,0.580645161,0.333333333
4.4765E-4,58.510630589,0.769105275,0.035489981,0.580645161,0.333333333
4.66482E-4,58.785179913,0.782913121,0.034891835,0.580645161,0.333333333
4.72231E-4,59.019730101,0.786961195,0.034393381,0.580645161,0.333333333
4.81191E-4,59.258846638,0.793120921,0.033894926,0.580645161,0.333333333
4.89572E-4,59.501323334,0.79872073,0.033396471,0.580645161,0.333333333
4.96018E-4,59.796858006,0.802924663,0.032798325,0.580645161,0.333333333
5.04618E-4,60.04719986,0.808396958,0.03229987,0.580645161,0.333333333
5.11078E-4,60.250571197,0.812407258,0.031901107,0.580645161,0.333333333
5.22121E-4,60.509211694,0.819069445,0.031402652,0.580645161,0.333333333
5.29647E-4,60.77297535,0.823473733,0.030904197,0.580645161,0.333333333
5.40192E-4,61.041342912,0.829465085,0.030405742,0.580645161,0.333333333
5.51869E-4,61.260524841,0.835862368,0.030006978,0.580645161,0.333333333
5.62876E-4,61.538429033,0.841672974,0.029508524,0.580645161,0.333333333
5.6597E-4,61.764107104,0.843268936,0.02910976,0.580645161,0.333333333
5.73939E-4,62.049876649,0.847305293,0.028611305,0.580645161,0.333333333
5.85566E-4,62.282172521,0.853009737,0.028212541,0.580645161,0.333333333
5.89287E-4,62.517293089,0.85478988,0.027813777,0.580645161,0.333333333
5.94261E-4,62.754633816,0.85713541,0.027415013,0.580645161,0.333333333
6.01697E-4,63.054862343,0.860572227,0.026916559,0.580645161,0.333333333
6.0634E-4,63.29694826,0.862675932,0.026517795,0.580645161,0.333333333
6.1379E-4,63.541247888,0.865985366,0.026119031,0.580645161,0.333333333
6.21852E-4,63.789712253,0.86947683,0.025720267,0.580645161,0.333333333
6.28063E-4,64.040368034,0.872104412,0.025321503,0.580645161,0.333333333
6.39154E-4,64.293891605,0.876665638,0.02492274,0.580645161,0.333333333
6.55566E-4,64.553821967,0.883118755,0.024523976,0.580645161,0.333333333
6.67067E-4,64.75353292,0.887438411,0.024224903,0.580645161,0.333333333
6.69512E-4,65.020935226,0.888336072,0.023826139,0.580645161,0.333333333
6.7825E-4,65.290980789,0.891485756,0.023427375,0.580645161,0.333333333
6.85749E-4,65.564765713,0.89411801,0.023028611,0.580645161,0.333333333
6.93934E-4,65.772744602,0.896917838,0.022729538,0.580645161,0.333333333
7.06026E-4,66.053595184,0.900919693,0.022330775,0.580645161,0.333333333
7.10929E-4,66.26645037,0.902497687,0.022031702,0.580645161,0.333333333
7.20299E-4,66.552582395,0.905443652,0.021632938,0.580645161,0.333333333
7.33684E-4,66.771016539,0.909498303,0.021333865,0.580645161,0.333333333
